currency,name,fullName,precision,confirms,contractAddress,isMarginEnabled,isDebitEnabled,chains
VIDT,VIDT,VIDT DAO,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '500', 'withdrawalMinFee': '250', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x3be7bf1a5f23bd8336787d0289b70602f1940875', 'chainId': 'eth'}]"
AKRO,AKRO,Akropolis,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '720', 'withdrawalMinFee': '600', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7', 'chainId': 'eth'}]"
ROOBEE,ROOBEE,ROOBEE,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '15000', 'withdrawalMinFee': '7500', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xa31b1767e09f842ecfd4bc471fe44f830e3891aa', 'chainId': 'eth'}]"
AMPL,AMPL,Ampleforth,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '5', 'withdrawalMinFee': '3', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xd46ba6d942050d489dbd938a2c909a5d5039a161', 'chainId': 'eth'}]"
MAP,MAP,MAP Protocol,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1000', 'withdrawalMinFee': '500', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x9e976f211daea0d652912ab99b0dc21a7fd728e4', 'chainId': 'eth'}]"
COS,COS,Contentos,8,,,False,False,"[{'chainName': 'COS', 'withdrawalMinSize': '10.000000', 'withdrawalMinFee': '4.880000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 5, 'preConfirms': 5, 'contractAddress': '', 'chainId': 'cos'}]"
KPOL,KPOL,Proof Of Liquidity,8,,,False,True,"[{'chainName': 'TRC20', 'withdrawalMinSize': '200', 'withdrawalMinFee': '50', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 3, 'preConfirms': 3, 'contractAddress': 'TWcDDx1Q6QEoBrJi9qehtZnD4vcXXuVLer', 'chainId': 'trx'}]"
ARX,ARX,ARCS,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '5000', 'withdrawalMinFee': '4000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x7d8daff6d70cead12c6f077048552cf89130a2b1', 'chainId': 'eth'}]"
NWC,NWC,Newscrypto,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '120', 'withdrawalMinFee': '88', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x968f6f898a6df937fc1859b323ac2f14643e3fed', 'chainId': 'eth'}, {'chainName': 'XLM', 'withdrawalMinSize': '50', 'withdrawalMinFee': '8.5', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 1, 'preConfirms': 1, 'contractAddress': 'GAAPUOQWOZAG3PENRN7FEPYWXVGJBJVBL6EUE2ZHN5TSY7WBXQDO7AY2', 'chainId': 'xlm'}]"
BEPRO,BEPRO,BEPRO Network,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '24000', 'withdrawalMinFee': '7000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xcf3c8be2e2c42331da80ef210e9b1b307c03d36a', 'chainId': 'eth'}]"
VRA,VRA,Verasity,8,,,True,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '960', 'withdrawalMinFee': '800', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xf411903cbc70a74d22900a5de66a2dda66507255', 'chainId': 'eth'}]"
EDGE,EDGE,Edge,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '76.000000', 'withdrawalMinFee': '38.000000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xfb2f26f266fb2805a387230f2aa0a331b4d96fba', 'chainId': 'eth'}]"
KSM,KSM,Kusama,8,,,True,True,"[{'chainName': 'KSM', 'withdrawalMinSize': '0.03', 'withdrawalMinFee': '0.021', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 30, 'preConfirms': 30, 'contractAddress': '', 'chainId': 'ksm'}]"
XNS,XNS,Insolar,8,,,False,True,"[{'chainName': 'XNS', 'withdrawalMinSize': '100.000000', 'withdrawalMinFee': '10.000000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 1, 'preConfirms': 1, 'contractAddress': '', 'chainId': 'xns'}]"
PMGT,PMGT,Perth Mint Gold Token,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.015000', 'withdrawalMinFee': '0.015000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xaffcdd96531bcd66faed95fc61e443d08f79efef', 'chainId': 'eth'}]"
ROAD,ROAD,ROAD,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '20000', 'withdrawalMinFee': '30000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'eth'}]"
SUTER,SUTER,Suterusu,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '22000', 'withdrawalMinFee': '16000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xaa2ce7ae64066175e0b90497ce7d9c190c315db4', 'chainId': 'eth'}]"
ACOIN,ACOIN,Alchemy,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '10', 'withdrawalMinFee': '300', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xb62d46a21fef0fadb5b92fc5ef7077e71e65631c', 'chainId': 'eth'}]"
VRAB,VRAB,Verasity,8,,,False,True,"[{'chainName': 'BEP2', 'withdrawalMinSize': '4494.000000', 'withdrawalMinFee': '2647.000000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 2, 'preConfirms': 2, 'contractAddress': '', 'chainId': 'bnb'}]"
VI,VI,Vid,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '100', 'withdrawalMinFee': '50', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xd321ca7cd7a233483b8cd5a11a89e9337e70df84', 'chainId': 'eth'}]"
ZEL,ZEL,Zel,8,,,False,True,"[{'chainName': 'FLUX', 'withdrawalMinSize': '1.000000', 'withdrawalMinFee': '0.100000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 40, 'preConfirms': 40, 'contractAddress': '', 'chainId': 'zel'}]"
AXE,AXE,Axe,8,,,False,False,"[{'chainName': 'AXE', 'withdrawalMinSize': '1.000000', 'withdrawalMinFee': '0.100000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 30, 'preConfirms': 30, 'contractAddress': '', 'chainId': 'axe'}]"
KCANDY,KCANDY,KCANDY,4,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '0.010000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x97a8956bc9e74b13e3e153f890699dae3dfae772', 'chainId': 'eth'}]"
STEEM,STEEM,Steem,8,,,False,False,"[{'chainName': 'STEEM', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '0.010000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 2, 'preConfirms': 2, 'contractAddress': '', 'chainId': 'steem'}]"
SENSO,SENSO,Sensorium,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '200', 'withdrawalMinFee': '60', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xc19b6a4ac7c7cc24459f08984bbd09664af17bd1', 'chainId': 'eth'}]"
PRE,PRE,Presearch,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '340', 'withdrawalMinFee': '170', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xec213f83defb583af3a000b1c0ada660b1902a0f', 'chainId': 'eth'}]"
XDB,XDB,DigitalBits,8,,,False,True,"[{'chainName': 'DigitalBits', 'withdrawalMinSize': '1625', 'withdrawalMinFee': '1480', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 60, 'preConfirms': 60, 'contractAddress': '', 'chainId': 'xdb'}]"
SYLO,SYLO,Sylo,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '5000', 'withdrawalMinFee': '4000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xf293d23bf2cdc05411ca0eddd588eb1977e8dcd4', 'chainId': 'eth'}]"
WOM,WOM,WOM Protocol,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '5', 'withdrawalMinFee': '100', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xbd356a39bff2cada8e9248532dd879147221cf76', 'chainId': 'eth'}]"
TNC2,TNC2,TNC Group Token,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '20.000000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xd59ffbe33f93aa0ec95ea563c676333100d1dfe0', 'chainId': 'eth'}]"
LYXE,LYXe,LUKSO,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '2.4', 'withdrawalMinFee': '1.2', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xa8b919680258d369114910511cc87595aec0be6d', 'chainId': 'eth'}]"
CADH,CADH,CADH,6,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '2.000000', 'withdrawalMinFee': '1.000000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xf837a78dc98744eab01e60506d164cdb71b26abb', 'chainId': 'eth'}]"
JST,JST,JUST,8,,,True,True,"[{'chainName': 'TRC20', 'withdrawalMinSize': '150', 'withdrawalMinFee': '30', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 3, 'preConfirms': 3, 'contractAddress': 'TCFLL5dx5ZJdKnWuesXxi1VPwjLVmWZZy9', 'chainId': 'trx'}]"
STX,STX,Stacks,8,,,True,True,"[{'chainName': 'STX', 'withdrawalMinSize': '10', 'withdrawalMinFee': '1.5', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 15, 'preConfirms': 8, 'contractAddress': '', 'chainId': 'stx'}]"
USDN,USDN,Neutrino USDN,8,,,False,True,"[{'chainName': 'WAVES', 'withdrawalMinSize': '0.5', 'withdrawalMinFee': '0.5', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 30, 'preConfirms': 30, 'contractAddress': 'DG2xFkPdDwKUoBkzGAhQtLpSGzfXLiCYPEzeKH2Ad24p', 'chainId': 'waves'}, {'chainName': 'ERC20', 'withdrawalMinSize': '3', 'withdrawalMinFee': '3', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x674c6ad92fd080e4004b2312b45f796a192d27a0', 'chainId': 'eth'}]"
XSR,XSR,Xensor,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '40001', 'withdrawalMinFee': '40000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x6bc1f3a1ae56231dbb64d3e82e070857eae86045', 'chainId': 'eth'}]"
PAZZI,PAZZI,Paparazzi,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '40000.000000', 'withdrawalMinFee': '20000.000000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xf2d4a5dd017d78289c404de98c37ce245e417c7f', 'chainId': 'eth'}]"
COMP,COMP,Compound,8,,,True,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.2', 'withdrawalMinFee': '0.08', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xc00e94cb662c3520282e6f5717214004a7f26888', 'chainId': 'eth'}, {'chainName': 'KCC', 'withdrawalMinSize': '0.01', 'withdrawalMinFee': '0.007', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '0x16c4106966ce30e06e806a7c40eefb46d84ce7e5', 'chainId': 'kcc'}]"
DGTX,DGTX,DigitexFutures,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '100000', 'withdrawalMinFee': '100000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xc666081073e8dff8d3d1c2292a29ae1a2153ec09', 'chainId': 'eth'}]"
KAI,KAI,KardiaChain Token,8,,,False,False,"[{'chainName': 'KAI', 'withdrawalMinSize': '200', 'withdrawalMinFee': '120', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 50, 'preConfirms': 50, 'contractAddress': '', 'chainId': 'kai'}]"
DOT,DOT,Polkadot,8,,,True,True,"[{'chainName': 'DOT', 'withdrawalMinSize': '2', 'withdrawalMinFee': '0.1', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 30, 'preConfirms': 30, 'contractAddress': '', 'chainId': 'dot'}, {'chainName': 'ACA', 'withdrawalMinSize': '5', 'withdrawalMinFee': '0.1', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 30, 'preConfirms': 30, 'contractAddress': 'DOT', 'chainId': 'aca'}]"
EWT,EWT,Energy Web Token,8,,,False,False,"[{'chainName': 'EWT', 'withdrawalMinSize': '1', 'withdrawalMinFee': '0.5', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 120, 'preConfirms': 120, 'contractAddress': '', 'chainId': 'ewt'}]"
WEST,WEST,Waves Enterprise,8,,,False,False,"[{'chainName': 'WEST', 'withdrawalMinSize': '16.000000', 'withdrawalMinFee': '4.000000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 10, 'preConfirms': 10, 'contractAddress': '', 'chainId': 'west'}]"
NVT,NVT,Nerve,8,,,False,False,"[{'chainName': 'NULS', 'withdrawalMinSize': '20.000000', 'withdrawalMinFee': '10.000000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 36, 'preConfirms': 36, 'contractAddress': '', 'chainId': 'nuls'}]"
BNS,BNS,Bitbns,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '10', 'withdrawalMinFee': '8000', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x19e2a43fbbc643c3b2d9667d858d49cad17bc2b5', 'chainId': 'eth'}]"
ORN,ORN,Orion Protocol,8,,,True,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '12', 'withdrawalMinFee': '8.5', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x0258f474786ddfd37abce6df6bbb1dd5dfc4434a', 'chainId': 'eth'}]"
PNK,PNK,Kleros,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '0.010000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d', 'chainId': 'eth'}]"
WAVES,WAVES,Waves,8,,,True,True,"[{'chainName': 'WAVES', 'withdrawalMinSize': '0.3', 'withdrawalMinFee': '0.259', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 30, 'preConfirms': 30, 'contractAddress': '', 'chainId': 'waves'}, {'chainName': 'ERC20', 'withdrawalMinSize': '8', 'withdrawalMinFee': '4', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x1cf4592ebffd730c7dc92c1bdffdfc3b9efcf29a', 'chainId': 'eth'}]"
PLT,PLT,PlutusDeFi,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '200.000000', 'withdrawalMinFee': '200.000000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x9fbfed658919a896b5dc7b00456ce22d780f9b65', 'chainId': 'eth'}]"
SUKU,SUKU,suku,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '240', 'withdrawalMinFee': '120', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x0763fdccf1ae541a5961815c0872a8c5bc6de4d7', 'chainId': 'eth'}]"
MLK,MLK,MiL.k ,8,,,False,False,"[{'chainName': 'LUK', 'withdrawalMinSize': '4', 'withdrawalMinFee': '2', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 60, 'preConfirms': 60, 'contractAddress': '0x2d768b4ab787771631a28022092bf295d6f72d55', 'chainId': 'luk'}]"
DIA,DIA,DIA,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '20', 'withdrawalMinFee': '16', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x84ca8bc7997272c7cfb4d0cd3d55cd942b3c9419', 'chainId': 'eth'}]"
SHA,SHA,Safe Haven,8,,,False,False,"[{'chainName': 'VET', 'withdrawalMinSize': '2400', 'withdrawalMinFee': '1200', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 60, 'preConfirms': 30, 'contractAddress': '0x5db3c8a942333f6468176a870db36eef120a34dc', 'chainId': 'vet'}]"
LINK,LINK,ChainLink,8,,,True,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.6', 'withdrawalMinFee': '0.5', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x514910771af9ca656af840dff83e8264ecf986ca', 'chainId': 'eth'}, {'chainName': 'KCC', 'withdrawalMinSize': '0.5', 'withdrawalMinFee': '0.07', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '0x47841910329aaa6b88d5e9dcde9000195151dc72', 'chainId': 'kcc'}]"
DMG,DMG,DMM Governance,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1000', 'withdrawalMinFee': '500', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xed91879919b71bb6905f23af0a68d231ecf87b14', 'chainId': 'eth'}]"
USDJ,USDJ,USDJ,8,,,False,False,"[{'chainName': 'TRC20', 'withdrawalMinSize': '3', 'withdrawalMinFee': '1', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 3, 'preConfirms': 3, 'contractAddress': 'TMwFHYXLJaRUPeW6421aqXL4ZEzPRFGkGT', 'chainId': 'trx'}]"
ALEPH,ALEPH,Aleph.im,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '100', 'withdrawalMinFee': '60', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x27702a26126e0b3702af63ee09ac4d1a084ef628', 'chainId': 'eth'}]"
EFX,EFX,Effect.AI,8,,,False,False,"[{'chainName': 'EOS', 'withdrawalMinSize': '6', 'withdrawalMinFee': '5', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 1, 'preConfirms': 1, 'contractAddress': 'effecttokens', 'chainId': 'eos'}]"
CKB,CKB,Nervos Network,8,,,True,True,"[{'chainName': 'CKB', 'withdrawalMinSize': '280', 'withdrawalMinFee': '180', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 50, 'preConfirms': 50, 'contractAddress': '', 'chainId': 'ckb2'}]"
UMA,UMA,UMA,8,,,True,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '5', 'withdrawalMinFee': '4', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x04fa0d235c4abf4bcf4787af4cf447de572ef828', 'chainId': 'eth'}]"
VELO,VELO,VELO,8,,,True,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '3000', 'withdrawalMinFee': '1500', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x5ecd6271c4f1eb8db03c841e9da01fd865b94dab', 'chainId': 'eth'}, {'chainName': 'XLM', 'withdrawalMinSize': '215', 'withdrawalMinFee': '191.663', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 1, 'preConfirms': 1, 'contractAddress': 'GDM4RQUQQUVSKQA7S6EM7XBZP3FCGH4Q7CL6TABQ7B2BEJ5ERARM2M5M', 'chainId': 'xlm'}]"
SUN,SUN,SunToken,8,,,True,True,"[{'chainName': 'TRC20', 'withdrawalMinSize': '300', 'withdrawalMinFee': '150', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 3, 'preConfirms': 3, 'contractAddress': 'TSSMHYeV2uE9qYH95DqyoCuNCzEL1NvU3S', 'chainId': 'trx'}]"
BUY,BUY,Burency,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '10', 'withdrawalMinFee': '400', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x31fdd1c6607f47c14a2821f599211c67ac20fa96', 'chainId': 'eth'}]"
YFI,YFI,yearn.finance,8,,,True,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.0016', 'withdrawalMinFee': '0.001', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e', 'chainId': 'eth'}, {'chainName': 'KCC', 'withdrawalMinSize': '0.0002', 'withdrawalMinFee': '0.000075', 'isWithdrawEnabled': False, 'isDepositEnabled': True, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '0xdfa3ef49d357c6b0b2dfbb88701af2b7a053fd0a', 'chainId': 'kcc'}, {'chainName': 'ARBITRUM', 'withdrawalMinSize': '0.0005', 'withdrawalMinFee': '0.0001', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 120, 'preConfirms': 120, 'contractAddress': '0x82e3a8f066a6989666b031d916c43672085b1582', 'chainId': 'arbitrum'}]"
UNI,UNI,Uniswap,8,,,True,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '2', 'withdrawalMinFee': '1', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x1f9840a85d5af5bf1d1762f925bdaddc4201f984', 'chainId': 'eth'}, {'chainName': 'KCC', 'withdrawalMinSize': '0.5', 'withdrawalMinFee': '0.09', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '0xee58e4d62b10a92db1089d4d040b759c28ae16cd', 'chainId': 'kcc'}]"
SNTVT,SNTVT,Sentivate,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '4000', 'withdrawalMinFee': '4000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x7865af71cf0b288b4e7f654f4f7851eb46a2b7f8', 'chainId': 'eth'}]"
UOS,UOS,Ultra,8,,,False,True,"[{'chainName': 'UOS', 'withdrawalMinSize': '7', 'withdrawalMinFee': '3.5', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 1, 'preConfirms': 1, 'contractAddress': 'eosio.token', 'chainId': 'uos'}, {'chainName': 'ERC20', 'withdrawalMinSize': '70', 'withdrawalMinFee': '31', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xd13c7342e1ef687c5ad21b27c2b65d772cab5c8c', 'chainId': 'eth'}]"
SATT,SATT,Smart Advertising Transaction Token,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.001000', 'withdrawalMinFee': '0.000000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xdf49c9f599a0a9049d97cff34d0c30e468987389', 'chainId': 'eth'}]"
KTS,KTSt,Kratos,8,,,False,False,"[{'chainName': 'KTS', 'withdrawalMinSize': '10.000000', 'withdrawalMinFee': '0.000000', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 6, 'preConfirms': 6, 'contractAddress': '', 'chainId': 'kts'}]"
DEGO,DEGO,Dego Finance,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '18', 'withdrawalMinFee': '11', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x3da932456d082cba208feb0b096d49b202bf89c8', 'depositFeeRate': '0.001', 'chainId': 'eth'}]"
UDOO,UDOO,Hyprr,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '10000', 'withdrawalMinFee': '15000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x12f649a9e821f90bb143089a6e56846945892ffb', 'chainId': 'eth'}]"
RFUEL,RFUEL,Rio Fuel Token,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '10', 'withdrawalMinFee': '1000', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xaf9f549774ecedbd0966c52f250acc548d3f36e5', 'chainId': 'eth'}]"
UBX,UBX,UBX,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '10', 'withdrawalMinFee': '180000', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xf5b5efc906513b4344ebabcf47a04901f99f09f3', 'chainId': 'eth'}]"
FIL,FIL,Filecoin,8,,,True,True,"[{'chainName': 'FIL', 'withdrawalMinSize': '0.126', 'withdrawalMinFee': '0.114', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 900, 'preConfirms': 120, 'contractAddress': '', 'chainId': 'fil'}]"
