3901,FRI AUG 20 20:07:45 2021,2941926,CAR,2	4541	PCC6A4CD8,  39AU2
3902,SUN AUG  8 09:47:24 2021,8002409,CAR,2	4391	PCCFD9AB6,  39AU 
3903,SAT JUL 31 00:25:19 2021,4974385,CAR,2	4902	PC425C6EC,  39JU3
3904,FRI AUG 13 04:04:24 2021,168404,CAR,2	4421	PCED2DB6F,  39AU1
3905,FRI JUL 30 10:28:31 2021,3492404,CAR,2	4748	PCF2ECD29,  39JU3
3906,FRI AUG 20 19:05:40 2021,4946006,TRUCK,4	4562	PC4C95CA2,  39AU2
3907,SAT AUG 14 20:33:56 2021,627232,CAR,2	4687	PC52E7369,  39AU1
3908,WED AUG  4 16:28:59 2021,5925653,CAR,2	4804	PC68484C6,  39AU 
3909,WED AUG 11 02:53:09 2021,2036564,VAN,2	4617	PC7758F89,  39AU1
3910,WED AUG 18 19:02:15 2021,7538926,TRUCK,4	4402	PC85224D1,  39AU1
3911,SUN AUG  8 13:58:06 2021,1024481,TRUCK,4	4076	PC47B8825,  39AU 
3912,THU AUG 19 20:50:26 2021,424098,TRUCK,4	4491	PCA52F720,  39AU1
3913,TUE AUG 10 04:11:46 2021,2719699,CAR,2	4202	PC65AA714,  39AU1
3914,SAT AUG 21 19:43:35 2021,5376445,CAR,2	4325	PC8FC83B3,  39AU2
3915,SUN AUG 22 01:50:10 2021,120155,VAN,2	4380	PC905B5D4,  39AU2
3916,THU AUG  5 07:26:29 2021,8658913,CAR,2	4433	PC1DEB043,  39AU 
3917,WED AUG  4 02:09:40 2021,235682,CAR,2	4435	PC3E78C17,  39AU 
3918,MON AUG  9 15:05:46 2021,510888,TRUCK,4	4647	PCDD56814,  39AU 
3919,TUE AUG 17 10:31:05 2021,3554000,CAR,2	4661	PC1585DF2,  39AU1
3920,SAT AUG 21 10:18:44 2021,5308347,TRUCK,4	4344	PC417B8DF,  39AU2
3921,THU AUG 19 08:32:19 2021,7140098,CAR,2	4598	PC5526A36,  39AU1
3922,WED AUG 11 05:54:52 2021,7806222,TRUCK,4	4833	PC71A1452,  39AU1
3923,FRI JUL 30 19:17:53 2021,202553,CAR,2	4739	PC07289CF,  39JU3
3924,FRI JUL 30 09:45:43 2021,6969877,CAR,2	4646	PC3F8C42B,  39JU3
3925,FRI JUL 30 04:51:02 2021,5991064,CAR,2	4768	PC7BEFC3B,  39JU3
3926,SAT AUG 14 23:43:52 2021,1692663,CAR,2	4887	PC81776BA,  39AU1
3927,SAT JUL 31 04:43:50 2021,1762202,TRUCK,4	4143	PC5F47DCF,  39JU3
3928,THU AUG 19 23:24:28 2021,9124202,CAR,2	4804	PC68484C6,  39AU1
3929,MON AUG 16 10:40:45 2021,8559678,CAR,2	4166	PCE450C55,  39AU1
3930,TUE AUG 17 17:54:01 2021,9674941,CAR,2	4670	PC2BE6D87,  39AU1
3931,THU JUL 29 17:32:16 2021,9726555,CAR,2	4919	PC7A3A5CF,  39JU2
3932,WED AUG 18 22:48:41 2021,9294086,TRUCK,4	4260	PC1A4796C,  39AU1
3933,MON AUG  2 03:19:24 2021,1842991,CAR,2	4249	PC6D2FAD0,  39AU 
3934,FRI AUG  6 09:09:51 2021,4837479,CAR,2	4893	PC3743587,  39AU 
3935,THU AUG 12 18:02:43 2021,2782614,VAN,2	4482	PCB6A16D7,  39AU1
3936,THU AUG 12 05:13:42 2021,537217,VAN,2	4681	PCBEB4D23,  39AU1
3937,THU AUG 12 15:46:21 2021,4325504,CAR,2	4972	PCC51AD39,  39AU1
3938,WED AUG  4 01:00:52 2021,7850565,TRUCK,4	4000	PC69C7DF3,  39AU 
3939,SAT AUG 14 01:56:56 2021,442619,CAR,2	4078	PC8473A64,  39AU1
3940,FRI AUG 20 06:36:55 2021,8142265,TRUCK,4	4865	PCCACA741,  39AU2
3941,TUE AUG 10 12:32:49 2021,6620319,CAR,2	4656	PC63844BC,  39AU1
3942,WED AUG 11 04:50:29 2021,5048587,CAR,2	4844	PCC48E3A8,  39AU1
3943,THU AUG 12 12:38:19 2021,5161118,TRUCK,4	4079	PCF1366ED,  39AU1
3944,MON AUG  2 07:28:20 2021,6003075,TRUCK,4	4328	PC3777B8E,  39AU 
3945,SAT JUL 31 06:56:38 2021,7694817,CAR,2	4155	PC9042B3F,  39JU3
3946,MON AUG  2 18:32:41 2021,2585745,CAR,2	4932	PC46C4A27,  39AU 
3947,TUE AUG  3 15:08:27 2021,5773497,CAR,2	4297	PCDE89544,  39AU 
3948,SUN AUG  8 00:47:13 2021,6677285,CAR,2	4845	PCEEC0DB3,  39AU 
3949,SUN AUG 22 06:00:22 2021,8427889,CAR,2	4435	PC3E78C17,  39AU2
3950,WED AUG 11 19:17:57 2021,3254547,CAR,2	4298	PC3E474F6,  39AU1
3951,MON AUG  2 15:45:16 2021,490864,CAR,2	4738	PC06E9A80,  39AU 
3952,SUN AUG 15 04:29:49 2021,5373714,CAR,2	4873	PCE01E4DF,  39AU1
3953,THU AUG  5 10:02:26 2021,5616664,CAR,2	4187	PCF8D98DC,  39AU 
3954,SUN AUG  1 01:16:09 2021,626708,CAR,2	4081	PCC825DB2,  39AU 
3955,TUE AUG 10 04:18:43 2021,8486142,CAR,2	4207	PC76EDF79,  39AU1
3956,SAT JUL 31 14:54:43 2021,4232101,CAR,2	4677	PCA9D6EEE,  39JU3
3957,THU AUG 12 19:14:06 2021,6767768,CAR,2	4496	PC3FD65C8,  39AU1
3958,SUN AUG 15 00:32:52 2021,4200868,TRUCK,4	4132	PC8E2A7E0,  39AU1
3959,WED AUG  4 16:56:39 2021,6033523,CAR,2	4226	PCDC5C9E2,  39AU 
3960,THU JUL 29 15:02:14 2021,7416785,CAR,2	4606	PC0C535B6,  39JU2
3961,MON AUG 16 17:42:38 2021,7656378,VAN,2	4846	PCBABD060,  39AU1
3962,SAT JUL 31 02:55:16 2021,3175809,CAR,2	4840	PC49BFB36,  39JU3
3963,SUN AUG  1 07:52:05 2021,9129888,CAR,2	4839	PCA0290AD,  39AU 
3964,MON AUG  9 23:31:52 2021,9942358,CAR,2	4031	PC0214185,  39AU 
3965,SUN AUG  8 13:54:47 2021,7543553,CAR,2	4732	PCD83DE25,  39AU 
3966,FRI AUG  6 02:19:11 2021,3971098,VAN,2	4621	PC9FB4E82,  39AU 
3967,MON AUG  2 02:54:40 2021,348808,CAR,2	4673	PC66E7418,  39AU 
3968,FRI AUG 20 04:27:03 2021,5499955,CAR,2	4291	PCD411AEF,  39AU2
3969,SUN AUG  1 20:53:08 2021,6190548,CAR,2	4822	PCD1EB220,  39AU 
3970,TUE AUG 10 02:24:56 2021,400148,VAN,2	4613	PCEBBFFB5,  39AU1
3971,FRI JUL 30 07:28:59 2021,5652300,CAR,2	4494	PC1592ACA,  39JU3
3972,MON AUG  9 05:15:35 2021,5360255,CAR,2	4117	PCEB6517A,  39AU 
3973,WED AUG  4 19:49:00 2021,4169818,CAR,2	4148	PCDFBBEBB,  39AU 
3974,THU AUG  5 19:47:29 2021,3214907,VAN,2	4440	PCBE1B45D,  39AU 
3975,SUN AUG 22 03:19:39 2021,4699948,TRUCK,4	4857	PC59F4E22,  39AU2
3976,SUN AUG  8 23:47:24 2021,2586307,CAR,2	4044	PC3546931,  39AU 
3977,TUE AUG  3 19:26:07 2021,9660894,TRUCK,4	4159	PC5631507,  39AU 
3978,THU AUG 19 14:59:19 2021,5849576,CAR,2	4722	PC035B71E,  39AU1
3979,SAT AUG  7 09:57:36 2021,1585534,TRUCK,4	4882	PC8616CD8,  39AU 
3980,TUE AUG 10 10:28:29 2021,1413359,CAR,2	4784	PCDB42B34,  39AU1
3981,MON AUG 16 10:38:08 2021,7690936,CAR,2	4313	PC6D0FC31,  39AU1
3982,THU AUG 19 00:29:29 2021,3896044,VAN,2	4821	PC67D349A,  39AU1
3983,FRI AUG 13 23:01:44 2021,4514901,CAR,2	4002	PCED7D2DE,  39AU1
3984,THU AUG  5 11:03:36 2021,8596445,TRUCK,4	4462	PCE29AA1A,  39AU 
3985,MON AUG 16 11:22:52 2021,2778907,CAR,2	4881	PCDE20E6F,  39AU1
3986,SAT AUG 21 09:55:21 2021,1498074,CAR,2	4025	PC5ABB8E4,  39AU2
3987,SUN AUG 15 09:50:20 2021,8449217,CAR,2	4221	PC90AAFDA,  39AU1
3988,THU AUG 12 16:44:52 2021,1366794,CAR,2	4935	PC327D635,  39AU1
3989,SAT AUG 21 17:31:54 2021,2167499,VAN,2	4947	PCE4A44BE,  39AU2
3990,WED AUG 11 18:07:04 2021,5119460,VAN,2	4268	PC6CC51DA,  39AU1
3991,SUN AUG  1 17:30:15 2021,6907626,CAR,2	4676	PC9798721,  39AU 
3992,SAT AUG 21 10:02:26 2021,2799272,VAN,2	4320	PC40C93B0,  39AU2
3993,SAT AUG 21 02:08:27 2021,9804867,TRUCK,4	4505	PCEF64195,  39AU2
3994,MON AUG 16 21:04:19 2021,1773041,CAR,2	4375	PCAE085FE,  39AU1
3995,TUE AUG 17 02:22:34 2021,5313932,CAR,2	4971	PC0BD172F,  39AU1
3996,TUE AUG 10 00:45:00 2021,1310709,CAR,2	4291	PCD411AEF,  39AU1
3997,TUE AUG 10 02:14:55 2021,6899452,CAR,2	4043	PC134F258,  39AU1
3998,WED AUG 18 05:36:36 2021,7486489,CAR,2	4166	PCE450C55,  39AU1
3999,SAT AUG 14 03:55:47 2021,7306857,VAN,2	4512	PC4B1BAF3,  39AU1
4000,MON AUG 16 19:09:32 2021,3922737,CAR,2	4180	PC250A90D,  40AU1
4001,SUN AUG  1 09:59:23 2021,9613253,CAR,2	4782	PC6802C08,  40AU 
4002,SUN AUG 22 18:02:23 2021,1984532,CAR,2	4089	PC3CCA187,  40AU2
4003,SUN AUG  8 01:38:45 2021,270361,CAR,2	4061	PC3A63A79,  40AU 
4004,WED AUG 11 13:19:02 2021,930067,CAR,2	4622	PCF31BD97,  40AU1
4005,WED AUG 11 18:36:17 2021,3523370,CAR,2	4401	PC0606D6A,  40AU1
4006,THU AUG  5 14:07:58 2021,5491284,CAR,2	4871	PC397AFA3,  40AU 
4007,SUN AUG  1 16:59:56 2021,3131680,CAR,2	4277	PC010D2A9,  40AU 
4008,TUE AUG 10 12:52:35 2021,2462066,CAR,2	4867	PC5A6D86E,  40AU1
4009,SAT JUL 31 11:02:56 2021,3585344,TRUCK,4	4520	PC8140983,  40JU3
4010,FRI AUG 20 23:39:08 2021,7426261,TRUCK,4	4354	PC0671DD4,  40AU2
4011,MON AUG  9 07:07:59 2021,2692354,CAR,2	4643	PC6713209,  40AU 
4012,TUE AUG  3 21:15:35 2021,7795500,CAR,2	4983	PCC3E4ADA,  40AU 
4013,FRI AUG 13 09:05:14 2021,4585104,TRUCK,4	4929	PC9E503B6,  40AU1
4014,TUE AUG  3 04:56:28 2021,1244816,CAR,2	4528	PC1269226,  40AU 
4015,SAT AUG  7 21:05:19 2021,4196189,CAR,2	4449	PCAACD453,  40AU 
4016,FRI AUG 20 18:38:26 2021,4003474,CAR,2	4199	PC7CCC47B,  40AU2
4017,MON AUG 16 09:00:46 2021,2675218,TRUCK,4	4910	PC75BC2DF,  40AU1
4018,SAT AUG 21 13:52:02 2021,6382948,CAR,2	4709	PCC8C7059,  40AU2
4019,FRI AUG  6 16:44:20 2021,5375733,VAN,2	4522	PC0A326BE,  40AU 
4020,THU AUG  5 15:24:32 2021,6521728,CAR,2	4355	PC0EF761B,  40AU 
4021,SUN AUG  8 09:02:12 2021,7176623,CAR,2	4145	PC5FBE4B8,  40AU 
4022,SAT AUG 14 17:38:59 2021,3391139,VAN,2	4667	PCD540B2F,  40AU1
4023,TUE AUG  3 14:20:09 2021,3633796,CAR,2	4389	PC7688C61,  40AU 
4024,TUE AUG  3 17:45:43 2021,7248370,CAR,2	4034	PCFC754C7,  40AU 
4025,THU JUL 29 15:49:18 2021,7966711,CAR,2	4253	PC82A16E6,  40JU2
4026,SAT AUG  7 08:01:54 2021,236035,TRUCK,4	4147	PC4D2C5A7,  40AU 
4027,SUN AUG  8 04:28:05 2021,564995,CAR,2	5004	PC2111CF9,  40AU 
4028,FRI AUG  6 18:47:44 2021,9734969,CAR,2	4901	PCE32D2F9,  40AU 
4029,THU AUG  5 11:47:08 2021,9003131,VAN,2	4828	PCF712D1A,  40AU 
4030,TUE AUG 10 15:16:38 2021,9170941,CAR,2	4706	PCD8D5094,  40AU1
4031,MON AUG  2 20:40:58 2021,4755552,CAR,2	4633	PC974552B,  40AU 
4032,TUE AUG  3 14:46:48 2021,6207263,TRUCK,4	4751	PCD33B3C9,  40AU 
4033,THU AUG 12 08:57:17 2021,4500701,CAR,2	4259	PCBB65EF4,  40AU1
4034,SUN AUG  8 23:35:44 2021,8948237,TRUCK,4	4737	PCED7EAFE,  40AU 
4035,TUE AUG  3 02:46:37 2021,3302217,TRUCK,4	4406	PC7A54E18,  40AU 
4036,MON AUG  2 08:19:06 2021,4296422,TRUCK,4	4739	PC07289CF,  40AU 
4037,SAT AUG  7 04:59:25 2021,8135299,CAR,2	4445	PC796A888,  40AU 
4038,THU AUG 19 01:04:16 2021,147575,CAR,2	4218	PC8DF4919,  40AU1
4039,TUE AUG  3 01:12:19 2021,180573,CAR,2	4994	PC09C5F59,  40AU 
4040,SAT AUG 21 07:41:04 2021,2234391,CAR,2	4503	PC69DE15C,  40AU2
4041,SAT AUG 21 19:14:21 2021,3853665,CAR,2	4367	PC8D90EF0,  40AU2
4042,SAT JUL 31 01:42:01 2021,5343494,CAR,2	4525	PCF64B519,  40JU3
4043,TUE AUG  3 06:23:44 2021,899144,CAR,2	4458	PCECEBBFA,  40AU 
4044,SUN AUG  1 08:46:45 2021,6003888,TRUCK,4	4806	PC8A8EA51,  40AU 
4045,FRI JUL 30 08:06:39 2021,1822683,CAR,2	4707	PC98F856D,  40JU3
4046,TUE AUG 10 16:22:36 2021,6497963,CAR,2	4071	PCDBBCB68,  40AU1
4047,SUN AUG  1 22:22:46 2021,1555749,CAR,2	4910	PC75BC2DF,  40AU 
4048,THU AUG 19 01:31:38 2021,7840711,CAR,2	4973	PC9C7C18E,  40AU1
4049,FRI AUG  6 07:58:24 2021,3812299,CAR,2	4125	PC8AAEF51,  40AU 
4050,MON AUG 16 08:07:33 2021,4896895,CAR,2	4010	PC3A7AACB,  40AU1
4051,THU JUL 29 17:52:00 2021,699810,VAN,2	4309	PC5E92F61,  40JU2
4052,SAT JUL 31 02:18:12 2021,7855948,CAR,2	4518	PCC7B407A,  40JU3
4053,FRI AUG  6 01:24:04 2021,8071692,CAR,2	4079	PCF1366ED,  40AU 
4054,WED AUG 11 17:23:01 2021,2479490,CAR,2	4452	PC8C7C5D7,  40AU1
4055,MON AUG  2 21:56:42 2021,3125207,CAR,2	4334	PCCB383F8,  40AU 
4056,THU AUG 19 14:14:02 2021,2654922,CAR,2	4379	PC87C8BC4,  40AU1
4057,MON AUG  2 16:35:09 2021,3320130,CAR,2	4690	PC45CC19A,  40AU 
4058,MON AUG  2 19:27:59 2021,3501060,CAR,2	4122	PC8ED616E,  40AU 
4059,WED AUG  4 10:05:25 2021,4717663,TRUCK,4	4377	PC4AC8EAD,  40AU 
4060,FRI AUG 13 04:10:25 2021,6701314,CAR,2	4830	PC12EEFE0,  40AU1
4061,FRI AUG 20 23:46:38 2021,499499,VAN,2	4740	PC04EDDB4,  40AU2
4062,THU AUG 12 10:45:55 2021,2209051,CAR,2	4341	PC1E10EC3,  40AU1
4063,FRI AUG 13 01:19:02 2021,3484776,CAR,2	4729	PC5170BF4,  40AU1
4064,FRI JUL 30 15:48:41 2021,3349464,VAN,2	4866	PC3137434,  40JU3
4065,FRI AUG 20 22:54:45 2021,3111590,TRUCK,4	4266	PC39B17A9,  40AU2
4066,FRI AUG 13 09:07:18 2021,3186351,TRUCK,4	4964	PC52C0F45,  40AU1
4067,SAT AUG  7 18:31:26 2021,2186633,CAR,2	4248	PC45EBEBC,  40AU 
4068,TUE AUG 17 16:46:07 2021,4340716,CAR,2	4670	PC2BE6D87,  40AU1
4069,FRI AUG  6 23:52:04 2021,575838,CAR,2	4299	PCAD3B9BC,  40AU 
4070,THU AUG  5 17:07:42 2021,1195457,TRUCK,4	4580	PC48664B7,  40AU 
4071,THU AUG 12 05:48:36 2021,5933861,CAR,2	4170	PC8CA1B15,  40AU1
4072,TUE AUG 10 02:38:57 2021,5970626,TRUCK,4	4269	PCC7106FF,  40AU1
4073,MON AUG  9 00:47:59 2021,7952340,CAR,2	4627	PCA965149,  40AU 
4074,TUE AUG 10 01:36:25 2021,9380227,VAN,2	4771	PC71FE98A,  40AU1
4075,WED AUG 11 06:50:51 2021,2664314,CAR,2	4973	PC9C7C18E,  40AU1
4076,FRI AUG  6 16:38:14 2021,906221,CAR,2	4429	PC65E7991,  40AU 
4077,TUE AUG 10 20:50:03 2021,4417611,TRUCK,4	4433	PC1DEB043,  40AU1
4078,TUE AUG  3 08:11:52 2021,1967211,CAR,2	4218	PC8DF4919,  40AU 
4079,SUN AUG 15 16:47:05 2021,5717679,CAR,2	4180	PC250A90D,  40AU1
4080,SAT AUG 21 11:55:48 2021,7108092,CAR,2	4079	PCF1366ED,  40AU2
4081,THU AUG 19 12:31:00 2021,262979,CAR,2	4949	PC86E9EB7,  40AU1
4082,SUN AUG  8 11:20:16 2021,4860815,TRUCK,4	4402	PC85224D1,  40AU 
4083,THU AUG 19 09:05:22 2021,751684,TRUCK,4	4905	PCE1EA438,  40AU1
4084,MON AUG 16 19:50:31 2021,7709222,CAR,2	4618	PC8F4AF85,  40AU1
4085,WED AUG 18 22:09:00 2021,6198956,CAR,2	4364	PCB33ACE8,  40AU1
4086,THU AUG 12 04:56:45 2021,9027948,CAR,2	4086	PC23E470D,  40AU1
4087,FRI AUG 20 12:57:30 2021,6469321,TRUCK,4	4930	PC22F748B,  40AU2
4088,SAT AUG 21 01:43:40 2021,7856199,CAR,2	4333	PCCCAD2AC,  40AU2
4089,TUE AUG 17 07:33:46 2021,7243512,CAR,2	4542	PC3E57E3D,  40AU1
4090,FRI JUL 30 01:44:24 2021,1732867,CAR,2	4018	PCCB2657A,  40JU3
4091,SUN AUG 15 06:23:21 2021,7188147,CAR,2	4651	PC12D9486,  40AU1
4092,FRI AUG  6 04:00:28 2021,1649232,TRUCK,4	4323	PC1D9ADA9,  40AU 
4093,MON AUG  2 14:41:57 2021,7901694,VAN,2	4943	PC0A5DC1F,  40AU 
4094,MON AUG  2 18:34:45 2021,5747454,CAR,2	4483	PC7F7FFF0,  40AU 
4095,WED AUG  4 05:16:25 2021,5899526,TRUCK,4	4118	PCC1A733C,  40AU 
4096,MON AUG  9 23:19:18 2021,3964656,CAR,2	4658	PC1A58039,  40AU 
4097,SUN AUG 22 08:29:17 2021,6924880,CAR,2	4431	PC3A23C14,  40AU2
4098,WED AUG 18 17:38:26 2021,3998686,TRUCK,4	4521	PCD2C9ECF,  40AU1
4099,THU AUG 12 07:51:04 2021,7112453,VAN,2	4763	PCC62D342,  40AU1
4100,SUN AUG  1 17:23:18 2021,796132,TRUCK,4	4394	PCD3A817A,  41AU 
4101,THU AUG 19 02:39:22 2021,1228608,CAR,2	4849	PCF764517,  41AU1
4102,TUE AUG 17 07:04:53 2021,1147044,TRUCK,4	4068	PC55432DA,  41AU1
4103,THU AUG 12 22:55:04 2021,5645121,CAR,2	4048	PC1FE6483,  41AU1
4104,SUN AUG  8 03:11:34 2021,221362,TRUCK,4	4247	PCEE69498,  41AU 
4105,SUN AUG  8 18:42:34 2021,8416124,CAR,2	4381	PC9DD9DCD,  41AU 
4106,FRI AUG 13 04:53:34 2021,8697825,CAR,2	4271	PC28E44E2,  41AU1
4107,TUE AUG 17 13:53:08 2021,4768789,CAR,2	4148	PCDFBBEBB,  41AU1
4108,SUN AUG 22 03:12:05 2021,9006310,CAR,2	4168	PCBC064F8,  41AU2
4109,FRI AUG 13 19:54:40 2021,7791960,TRUCK,4	4881	PCDE20E6F,  41AU1
4110,THU AUG  5 12:23:47 2021,3140516,CAR,2	4590	PC912F5CB,  41AU 
4111,THU AUG 19 03:49:36 2021,5531223,TRUCK,4	4364	PCB33ACE8,  41AU1
4112,TUE AUG 17 14:31:08 2021,7065498,CAR,2	4049	PC4779D38,  41AU1
4113,FRI AUG  6 04:57:38 2021,6863272,CAR,2	4730	PC7DC0964,  41AU 
4114,SUN AUG  1 08:43:03 2021,6736980,CAR,2	4678	PCD175301,  41AU 
4115,SUN AUG  1 01:00:35 2021,7746406,CAR,2	4927	PC2D22627,  41AU 
4116,SUN AUG  8 19:58:22 2021,8933058,CAR,2	4143	PC5F47DCF,  41AU 
4117,THU AUG  5 21:14:25 2021,9239975,VAN,2	4315	PC6E0962A,  41AU 
4118,FRI JUL 30 13:47:02 2021,5178788,TRUCK,4	4240	PC72FE04B,  41JU3
4119,SAT AUG  7 02:10:26 2021,439841,CAR,2	4978	PCF0B5E85,  41AU 
4120,SAT AUG 14 07:37:59 2021,5838155,CAR,2	4159	PC5631507,  41AU1
4121,MON AUG  9 22:57:51 2021,3155856,TRUCK,4	4323	PC1D9ADA9,  41AU 
4122,TUE AUG 17 13:30:31 2021,8027632,TRUCK,4	4727	PC52E71B8,  41AU1
4123,FRI AUG 20 07:59:39 2021,5494386,CAR,2	4138	PC79E328A,  41AU2
4124,WED AUG 18 01:26:09 2021,827569,VAN,2	4736	PC6A65941,  41AU1
4125,SAT AUG  7 06:02:37 2021,2201541,CAR,2	4062	PCDA37101,  41AU 
4126,SUN AUG 15 00:44:09 2021,9236356,CAR,2	4346	PCA35B156,  41AU1
4127,TUE AUG 10 05:20:22 2021,3223583,CAR,2	4975	PC818101A,  41AU1
4128,MON AUG 16 06:31:59 2021,5613442,TRUCK,4	4244	PC9F3C86B,  41AU1
4129,MON AUG  2 16:21:06 2021,5977159,CAR,2	4504	PC461DCD3,  41AU 
4130,SAT AUG 14 16:39:28 2021,7487382,VAN,2	4832	PC34ECAB5,  41AU1
4131,WED AUG  4 22:19:53 2021,9978864,CAR,2	4009	PCF984421,  41AU 
4132,FRI AUG 20 03:47:21 2021,2296676,CAR,2	4637	PCE9C770E,  41AU2
4133,MON AUG  2 16:07:15 2021,1612978,TRUCK,4	4927	PC2D22627,  41AU 
4134,SAT AUG  7 11:06:31 2021,8017168,CAR,2	4063	PC7667A3E,  41AU 
4135,FRI AUG 13 01:50:44 2021,6791885,CAR,2	4360	PC084F676,  41AU1
4136,TUE AUG  3 18:38:29 2021,1539630,VAN,2	4892	PC7AA5B2F,  41AU 
4137,SUN AUG  8 04:31:10 2021,3761338,TRUCK,4	4504	PC461DCD3,  41AU 
4138,WED AUG 18 23:07:47 2021,1226919,CAR,2	4112	PCEA652A8,  41AU1
4139,THU AUG  5 06:14:16 2021,2452666,CAR,2	4398	PCE60D320,  41AU 
4140,MON AUG  2 06:50:01 2021,3170159,CAR,2	4703	PC395ADCB,  41AU 
4141,TUE AUG 10 13:04:24 2021,737545,CAR,2	4466	PC6E93A05,  41AU1
4142,WED AUG 11 06:27:04 2021,4106788,CAR,2	4009	PCF984421,  41AU1
4143,SAT AUG 14 02:27:40 2021,4096153,TRUCK,4	4699	PC2C1B987,  41AU1
4144,SAT JUL 31 07:16:59 2021,3495118,CAR,2	4698	PC8BCEB19,  41JU3
4145,SAT AUG  7 21:05:05 2021,2829331,TRUCK,4	4509	PCA2E8463,  41AU 
4146,TUE AUG 17 14:39:34 2021,5126801,CAR,2	4092	PC40C2E00,  41AU1
4147,SUN AUG  1 12:56:48 2021,1670227,TRUCK,4	4367	PC8D90EF0,  41AU 
4148,FRI AUG  6 20:41:29 2021,2396827,TRUCK,4	4528	PC1269226,  41AU 
4149,MON AUG  2 16:14:01 2021,6885925,CAR,2	4570	PCAE45EC0,  41AU 
4150,THU JUL 29 19:21:44 2021,8171650,CAR,2	4540	PC5CAF0A7,  41JU2
4151,SAT AUG  7 13:36:58 2021,6397302,TRUCK,4	4351	PC4E572D8,  41AU 
4152,TUE AUG 10 08:05:06 2021,7879701,CAR,2	4439	PC845CEA6,  41AU1
4153,THU AUG 19 14:34:16 2021,6687423,TRUCK,4	4795	PC7EE2DCF,  41AU1
4154,TUE AUG 10 02:53:52 2021,2374602,CAR,2	4908	PC3D16FC5,  41AU1
4155,TUE AUG 10 00:52:11 2021,9240898,CAR,2	4342	PCE7F2748,  41AU1
4156,SAT AUG 14 15:37:01 2021,4915341,TRUCK,4	4613	PCEBBFFB5,  41AU1
4157,SAT JUL 31 21:05:41 2021,7802822,TRUCK,4	4099	PC97F19B1,  41JU3
4158,SUN AUG  1 23:19:03 2021,3350776,CAR,2	4840	PC49BFB36,  41AU 
4159,FRI AUG 20 07:42:56 2021,2690877,CAR,2	4676	PC9798721,  41AU2
4160,SUN AUG 15 10:06:16 2021,4344244,TRUCK,4	4749	PC65C93B7,  41AU1
4161,SUN AUG 15 09:56:17 2021,9602730,CAR,2	4324	PC9C3D708,  41AU1
4162,MON AUG  2 08:19:34 2021,3787321,TRUCK,4	4897	PCAB2FA02,  41AU 
4163,THU AUG 19 03:39:55 2021,7953553,VAN,2	4554	PC23BA77A,  41AU1
4164,TUE AUG  3 15:23:04 2021,6734398,CAR,2	4055	PCA06B2F1,  41AU 
4165,SUN AUG  8 11:25:06 2021,7619886,TRUCK,4	4928	PC16E79D4,  41AU 
4166,THU JUL 29 12:26:09 2021,296479,CAR,2	4487	PCA92F2BD,  41JU2
4167,WED AUG 18 10:11:26 2021,7182157,TRUCK,4	4611	PC2EBEAB9,  41AU1
4168,SAT AUG 21 14:07:31 2021,7435142,TRUCK,4	4408	PC3B3BE8F,  41AU2
4169,THU AUG 19 18:00:30 2021,2553581,CAR,2	4988	PC46BE0B2,  41AU1
4170,SUN AUG 15 21:33:15 2021,7371035,TRUCK,4	4035	PC1B1D964,  41AU1
4171,THU AUG  5 15:38:44 2021,7839393,CAR,2	4849	PCF764517,  41AU 
4172,SAT AUG 14 07:21:02 2021,7212211,TRUCK,4	4309	PC5E92F61,  41AU1
4173,SUN AUG  1 05:51:18 2021,3396199,TRUCK,4	4751	PCD33B3C9,  41AU 
4174,MON AUG  2 01:28:37 2021,2893284,CAR,2	4103	PC2B868A9,  41AU 
4175,TUE AUG  3 15:54:49 2021,3536604,CAR,2	4155	PC9042B3F,  41AU 
4176,THU AUG  5 16:42:57 2021,3095440,CAR,2	4142	PC7ACFF7C,  41AU 
4177,THU AUG 12 19:42:57 2021,6435122,TRUCK,4	4157	PC7305E43,  41AU1
4178,MON AUG 16 13:40:23 2021,9950800,CAR,2	4533	PC8DA1D3B,  41AU1
4179,MON AUG  2 05:10:21 2021,3931087,CAR,2	4011	PC680DEC6,  41AU 
4180,SAT AUG 21 22:37:16 2021,1484590,CAR,2	4551	PCCA5979C,  41AU2
4181,SAT AUG  7 10:06:48 2021,8669883,CAR,2	4645	PC14FBE4A,  41AU 
4182,WED AUG  4 13:53:54 2021,2891711,CAR,2	4739	PC07289CF,  41AU 
4183,THU AUG  5 09:14:01 2021,6614238,CAR,2	4275	PC1DA31F7,  41AU 
4184,THU AUG  5 03:03:56 2021,5575543,TRUCK,4	4113	PC78D4122,  41AU 
4185,MON AUG  2 20:38:35 2021,2690786,CAR,2	4289	PCF621E92,  41AU 
4186,MON AUG  9 09:46:58 2021,2859170,CAR,2	4180	PC250A90D,  41AU 
4187,THU JUL 29 21:47:03 2021,2902257,CAR,2	4689	PC89C35AD,  41JU2
4188,SAT JUL 31 14:28:01 2021,4347158,CAR,2	4450	PC0B2B03E,  41JU3
4189,FRI AUG 13 16:46:35 2021,7597008,VAN,2	4893	PC3743587,  41AU1
4190,MON AUG  2 12:19:43 2021,3691285,CAR,2	4096	PCFA4F864,  41AU 
4191,SAT AUG 14 03:08:32 2021,3014238,CAR,2	4699	PC2C1B987,  41AU1
